"CUSTOMER_ASSET_OBJECTIVE_ID","CUSTOMER_ID","ASSET_OBJECTIVE_ID","TOTAL"
14329,4329,2,14535.75
14330,4330,2,331090.89
14331,4331,2,708901.25
14332,4332,2,278303.81
14333,4333,2,776966.34
14334,4334,2,37252.2
14335,4335,2,310246.99
14336,4336,2,429618.39
14337,4337,2,164881.29
14338,4338,2,338095.06
14339,4339,2,165791.16
14340,4340,2,757405.55
14341,4341,2,482081.32
14342,4342,2,28065.63
14343,4343,2,36132.41
14344,4344,2,833538.62
14345,4345,2,751381.49
14346,4346,2,242985.7
14347,4347,2,360130.52
14348,4348,2,337820.57
14349,4349,2,12357.5
14350,4350,2,978734.59
14351,4351,2,884997.79
14352,4352,2,803430.32
14353,4353,2,92576.22
14354,4354,2,676422.43
14355,4355,2,520482.24
14356,4356,2,238211.37
14357,4357,2,771275.52
14358,4358,2,1178408.16
14359,4359,2,201933.78
14360,4360,2,999813.97
14361,4361,2,1383098.8
14362,4362,2,1134307.24
14363,4363,2,993647.52
14364,4364,2,17742.59
14365,4365,2,1243283.73
14366,4366,2,476103.51
14367,4367,2,1083235.97
14368,4368,2,326828.26
14369,4369,2,9239.28
14370,4370,2,1123100.58
14371,4371,2,20132.47
14372,4372,2,228854.4
14373,4373,2,72577.34
14374,4374,2,435374.3
14375,4375,2,1108883.52
14376,4376,2,358082.78
14377,4377,2,478410.38
14378,4378,2,264198.99
14379,4379,2,344266.85
14380,4380,2,450026.5
14381,4381,2,1017937.26
14382,4382,2,31856.54
14383,4383,2,374710.64
14384,4384,2,981919.69
14385,4385,2,386142.91
14386,4386,2,1014186.24
14387,4387,2,759029.38
14388,4388,2,507572.47
14389,4389,2,260907.07
14390,4390,2,695683.68
14391,4391,2,838839.05
14392,4392,2,189804.79
14393,4393,2,1184877.07
14394,4394,2,1458856.4
14395,4395,2,78043.39
14396,4396,2,914268.9
14397,4397,2,408959.42
14398,4398,2,237400.89
14399,4399,2,1014623.19
14400,4400,2,541199.81
14401,4401,2,1250723.46
14402,4402,2,718616.02
14403,4403,2,1516279.74
14404,4404,2,370533.31
14405,4405,2,390380.69
14406,4406,2,769121.74
14407,4407,2,276886.43
14408,4408,2,124487.62
14409,4409,2,388268.24
14410,4410,2,196016.54
14411,4411,2,809252.21
14412,4412,2,175735.76
14413,4413,2,151608
14414,4414,2,69481.24
14415,4415,2,573185.2
14416,4416,2,441562.06
14417,4417,2,322929.76
14418,4418,2,132527.75
14419,4419,2,866230.66
14420,4420,2,694044.06
14421,4421,2,1040353.34
14422,4422,2,531300.44
14423,4423,2,176443.7
14424,4424,2,1228411.73
14425,4425,2,117953.06
14426,4426,2,907540.42
14427,4427,2,444236.83
14428,4428,2,250360.52
14429,4429,2,754035.48
14430,4430,2,964889.86
14431,4431,2,574468.16
14432,4432,2,820417.92
14433,4433,2,416017.21
14434,4434,2,555859.93
14435,4435,2,1519918.56
14436,4436,2,1364372.21
14437,4437,2,902678.11
14438,4438,2,41718.89
14439,4439,2,801356.4
14440,4440,2,370926.29
14441,4441,2,1220606.64
14442,4442,2,101238.16
14443,4443,2,764375.27
14444,4444,2,615954.59
14445,4445,2,215762.35
14446,4446,2,114951.46
14447,4447,2,96199.49
14448,4448,2,233152.51
14449,4449,2,252468.67
14450,4450,2,517361.7
14451,4451,2,186690.14
14452,4452,2,376656.65
14453,4453,2,284642.21
14454,4454,2,426910.22
14455,4455,2,239204.5
14456,4456,2,257056.85
14457,4457,2,265997.35
14458,4458,2,418612.15
14459,4459,2,593265
14460,4460,2,591132.64
14461,4461,2,298345.3
14462,4462,2,267842.05
14463,4463,2,456965.34
14464,4464,2,549022.75
14465,4465,2,232667.71
14466,4466,2,387018.2
14467,4467,2,769203.5
14468,4468,2,1688261.88
14469,4469,2,1424149.92
14470,4470,2,1647341.11
14471,4471,2,62862.05
14472,4472,2,1425509.11
14473,4473,2,702956.62
14474,4474,2,754818.19
14475,4475,2,1726908.25
14476,4476,2,952688.45
14477,4477,2,415701.5
14478,4478,2,463639.68
14479,4479,2,448074.77
14480,4480,2,950576.83
14481,4481,2,64218.24
14482,4482,2,280404.17
14483,4483,2,1019640.84
14484,4484,2,260864.52
14485,4485,2,1145155.74
14486,4486,2,1008305.51
14487,4487,2,83439.94
14488,4488,2,496359.59
14489,4489,2,327864.58
14490,4490,2,336305.52
14491,4491,2,869103.48
14492,4492,2,102758.35
14493,4493,2,558153.59
14494,4494,2,691174.08
14495,4495,2,397709.74
14496,4496,2,269037.36
14497,4497,2,242082.34
14498,4498,2,465622.65
14499,4499,2,425787.12
14500,4500,2,432490.85
14501,4501,2,887874.97
14502,4502,2,411091.92
14503,4503,2,184536.29
14504,4504,2,771213.89
14505,4505,2,778833.33
14506,4506,2,1013093.34
14507,4507,2,882602.35
14508,4508,2,985111.31
14509,4509,2,220315.68
14510,4510,2,202773.41
14511,4511,2,655070.59
14512,4512,2,892256.26
14513,4513,2,613208.45
14514,4514,2,1336493.95
14515,4515,2,994253.76
14516,4516,2,1109805.41
14517,4517,2,445661.74
14518,4518,2,1141768.57
14519,4519,2,1190067.21
14520,4520,2,1239169.02
14521,4521,2,918279.22
14522,4522,2,1412176.72
14523,4523,2,684920.3
14524,4524,2,1422713.81
14525,4525,2,1251858.59
14526,4526,2,770498.61
14527,4527,2,322126.68
14528,4528,2,940665.79
14529,4529,2,727213.82
14530,4530,2,234263.06
14531,4531,2,412579.54
14532,4532,2,1065269.61
14533,4533,2,161999.31
14534,4534,2,668956.9
14535,4535,2,160010.73
14536,4536,2,492503.16
14537,4537,2,77056.61
14538,4538,2,29336.11
14539,4539,2,45788.54
14540,4540,2,549510.8
14541,4541,2,636766.66
14542,4542,2,713996.21
14543,4543,2,467931.77
14544,4544,2,442847.81
14545,4545,2,730245.13
14546,4546,2,325430.14
14547,4547,2,51962.04
14548,4548,2,294222.35
14549,4549,2,781421.88
14550,4550,2,384498.06
14551,4551,2,230531.44
14552,4552,2,690195.65
14553,4553,2,402588.58
14554,4554,2,383689.3
14555,4555,2,322447.39
14556,4556,2,4205.09
14557,4557,2,660697.34
14558,4558,2,52308.24
14559,4559,2,934709.76
14560,4560,2,1078059.74
14561,4561,2,1509304.84
14562,4562,2,220636.03
14563,4563,2,858935.04
14564,4564,2,169209.65
14565,4565,2,826346.3
14566,4566,2,908300.04
14567,4567,2,406733.47
14568,4568,2,81176.26
14569,4569,2,117488.88
14570,4570,2,276144.91
14571,4571,2,202944.86
14572,4572,2,184534.5
14573,4573,2,143371.21
14574,4574,2,214284.27
14575,4575,2,622738.48
14576,4576,2,544506.52
14577,4577,2,726529.72
14578,4578,2,630261.22
14579,4579,2,925035.77
14580,4580,2,807616.03
14581,4581,2,941163.15
14582,4582,2,207762.45
14583,4583,2,1051032.53
14584,4584,2,438554.48
14585,4585,2,1111522.69
14586,4586,2,720052.93
14587,4587,2,1152394.39
14588,4588,2,379539.94
14589,4589,2,1043908.82
14590,4590,2,1439991.48
14591,4591,2,916386.22
14592,4592,2,836756.18
14593,4593,2,553182.05
14594,4594,2,447672.24
14595,4595,2,646304.03
14596,4596,2,113562.89
14597,4597,2,64465.34
14598,4598,2,358196.88
14599,4599,2,99482.64
14600,4600,2,791301.66
14601,4601,2,154546.79
14602,4602,2,400021.97
14603,4603,2,462698.54
14604,4604,2,218938.38
14605,4605,2,319923.12
14606,4606,2,66766
14607,4607,2,547006.09
14608,4608,2,168113.66
14609,4609,2,207397.49
14610,4610,2,127732.72
14611,4611,2,420495.58
14612,4612,2,119048.69
14613,4613,2,782478.58
14614,4614,2,712448.93
14615,4615,2,609202.73
14616,4616,2,960529.97
14617,4617,2,637166.48
14618,4618,2,824491.81
14619,4619,2,57945.02
14620,4620,2,13009.73
14621,4621,2,851740.53
14622,4622,2,1362805.2
14623,4623,2,392813.8
14624,4624,2,349520.69
14625,4625,2,1367712.72
14626,4626,2,1415039.62
14627,4627,2,1456465.36
14628,4628,2,191656.05
14629,4629,2,379354.84
14630,4630,2,698283.3
14631,4631,2,518173.29
14632,4632,2,243628.53
14633,4633,2,727804.03
14634,4634,2,975370.41
14635,4635,2,18993.57
14636,4636,2,317110.46
14637,4637,2,307685.61
14638,4638,2,1104167.69
14639,4639,2,382171.39
14640,4640,2,726967.44
14641,4641,2,150703.63
14642,4642,2,143608.56
14643,4643,2,23255.52
14644,4644,2,982823.73
14645,4645,2,426870.95
14646,4646,2,38297.23
14647,4647,2,906103.18
14648,4648,2,1415511.5
14649,4649,2,736979.9
14650,4650,2,284282.21
14651,4651,2,320502.05
14652,4652,2,663853.88
14653,4653,2,450983.12
14654,4654,2,349295.85
14655,4655,2,1708257.43
14656,4656,2,1379964.04
14657,4657,2,548657.71
14658,4658,2,1322945.28
14659,4659,2,478649.09
14660,4660,2,987522.28
14661,4661,2,173025.5
14662,4662,2,376184.91
14663,4663,2,576403.78
14664,4664,2,163114.56
14665,4665,2,1568279.4
14666,4666,2,126508.51
14667,4667,2,309860.5
14668,4668,2,59903.86
14669,4669,2,551085.6
14670,4670,2,198777.8
14671,4671,2,394331.67
14672,4672,2,379435.68
14673,4673,2,990180.75
14674,4674,2,186223.1
14675,4675,2,917096.16
14676,4676,2,310453.34
14677,4677,2,1121390.44
14678,4678,2,521727.46
14679,4679,2,724280.14
14680,4680,2,402769.01
14681,4681,2,248278.92
14682,4682,2,65448.1
14683,4683,2,337150.2
14684,4684,2,386902.77
14685,4685,2,433356.02
14686,4686,2,236663.14
14687,4687,2,667118.05
14688,4688,2,1032120.43
14689,4689,2,32417.28
14690,4690,2,1128103.49
14691,4691,2,789167.92
14692,4692,2,437658.51
14693,4693,2,487733.88
14694,4694,2,562350.07
14695,4695,2,708232.32
14696,4696,2,248134.41
14697,4697,2,625170.01
14698,4698,2,512428.9
14699,4699,2,498384.4
14700,4700,2,1170970.73
14701,4701,2,1223515.76
14702,4702,2,990968.6
14703,4703,2,277518.36
14704,4704,2,84554.67
14705,4705,2,292375.3
14706,4706,2,1304469.79
14707,4707,2,688881.6
14708,4708,2,1065873.46
14709,4709,2,677984.08
14710,4710,2,29757.5
14711,4711,2,331646.52
14712,4712,2,176871.08
14713,4713,2,355847.39
14714,4714,2,26284.7
14715,4715,2,569932.88
14716,4716,2,295090.42
14717,4717,2,465158.25
14718,4718,2,133880.45
14719,4719,2,67022.98
14720,4720,2,260716.61
14721,4721,2,1028043.76
14722,4722,2,375211.92
14723,4723,2,117355.49
14724,4724,2,115602.48
14725,4725,2,479712.46
14726,4726,2,356619.56
14727,4727,2,67241.89
14728,4728,2,723793.65
14729,4729,2,757402.66
14730,4730,2,319756.61
14731,4731,2,41670.58
14732,4732,2,1282370.57
14733,4733,2,1514638.14
14734,4734,2,907264.94
14735,4735,2,1464119.02
14736,4736,2,975307.39
14737,4737,2,1220341.77
14738,4738,2,85004.12
14739,4739,2,750459.34
14740,4740,2,989539.03
14741,4741,2,186580.85
14742,4742,2,204913.44
14743,4743,2,525422.59
14744,4744,2,328118.17
14745,4745,2,1024997.18
14746,4746,2,299003.28
14747,4747,2,1115979.49
14748,4748,2,745183.15
14749,4749,2,567336.15
14750,4750,2,179990.16
14751,4751,2,864244.92
14752,4752,2,431398.13
14753,4753,2,437700.82
14754,4754,2,816739.72
14755,4755,2,233089
14756,4756,2,386829.12
14757,4757,2,437044.37
14758,4758,2,735377.76
14759,4759,2,302381.86
14760,4760,2,875677.82
14761,4761,2,161648.03
14762,4762,2,151277.54
14763,4763,2,721856.88
14764,4764,2,1030460.72
14765,4765,2,557065.61
14766,4766,2,228958.94
14767,4767,2,472094.4
14768,4768,2,602960.2
14769,4769,2,536877.72
14770,4770,2,70563.17
14771,4771,2,1494059.39
14772,4772,2,258126.57
14773,4773,2,1377049.97
14774,4774,2,853149.37
14775,4775,2,834252.65
14776,4776,2,578451.97
14777,4777,2,1342988.64
14778,4778,2,448748.21
14779,4779,2,182854.37
14780,4780,2,405706.85
14781,4781,2,92429.34
14782,4782,2,243875.81
14783,4783,2,78940.99
14784,4784,2,497246.77
14785,4785,2,530737.11
14786,4786,2,86457.02
14787,4787,2,952270.27
14788,4788,2,454013.6
14789,4789,2,115022.48
14790,4790,2,283497.12
14791,4791,2,703702.08
14792,4792,2,1146484.34
14793,4793,2,178049.78
14794,4794,2,414299.75
14795,4795,2,107466.34
14796,4796,2,615257.51
14797,4797,2,239581.44
14798,4798,2,440906.02
14799,4799,2,295237.68
14800,4800,2,911547.42
14801,4801,2,525729.14
14802,4802,2,566506.6
14803,4803,2,192954.7
14804,4804,2,671322.12
14805,4805,2,370507.39
14806,4806,2,355701.77
14807,4807,2,276887.9
14808,4808,2,682980.96
14809,4809,2,759274.99
14810,4810,2,746802.86
14811,4811,2,1208547.94
14812,4812,2,430754.11
14813,4813,2,237730.46
14814,4814,2,686124.58
14815,4815,2,500224.55
14816,4816,2,1303678.71
14817,4817,2,1430608.32
14818,4818,2,1145504.91
14819,4819,2,221505.64
14820,4820,2,119403.76
14821,4821,2,334473.64
14822,4822,2,329879.26
14823,4823,2,287581.3
14824,4824,2,269330.64
14825,4825,2,792060.42
14826,4826,2,294751.44
14827,4827,2,159205.02
14828,4828,2,516148.3
14829,4829,2,516001.54
14830,4830,2,810832.9
14831,4831,2,362088.58
14832,4832,2,360953.95
14833,4833,2,5478.34
14834,4834,2,401238.14
14835,4835,2,426520.13
14836,4836,2,771311.72
14837,4837,2,701849.34
14838,4838,2,172906.7
14839,4839,2,126394.67
14840,4840,2,373691.02
14841,4841,2,233876.48
14842,4842,2,232306.81
14843,4843,2,469758.74
14844,4844,2,534861.98
14845,4845,2,373140.96
14846,4846,2,58705
14847,4847,2,937297.15
14848,4848,2,478036.22
14849,4849,2,1706319.3
14850,4850,2,1439962.62
14851,4851,2,1519706.36
14852,4852,2,1661086.66
14853,4853,2,739225.15
14854,4854,2,243946.43
14855,4855,2,1188367.63
14856,4856,2,758836.34
14857,4857,2,1375339.39
14858,4858,2,1042747.95
14859,4859,2,1218055.1
14860,4860,2,91521.22
14861,4861,2,1184287.91
14862,4862,2,673820.47
14863,4863,2,813873.83
14864,4864,2,142308.58
14865,4865,2,538099.32
14866,4866,2,193832.06
14867,4867,2,392950.7
14868,4868,2,472682.26
14869,4869,2,721432.97
14870,4870,2,920370.82
14871,4871,2,331630.07
14872,4872,2,65759.76
14873,4873,2,186349.42
14874,4874,2,209004.67
14875,4875,2,273378.33
14876,4876,2,396129.79
14877,4877,2,236484.58
14878,4878,2,859355.14
14879,4879,2,812465.86
14880,4880,2,348865.92
14881,4881,2,85200.1
14882,4882,2,618026.98
14883,4883,2,792167.76
14884,4884,2,99174.07
14885,4885,2,580005.5
14886,4886,2,742635.17
14887,4887,2,1076561.63
14888,4888,2,1344025.44
14889,4889,2,846523.87
14890,4890,2,882299.52
14891,4891,2,185547.28
14892,4892,2,1678534.96
14893,4893,2,702301.88
14894,4894,2,649176.31
14895,4895,2,105681.12
14896,4896,2,467193.6
14897,4897,2,74088.86
14898,4898,2,194787.41
14899,4899,2,121438.37
14900,4900,2,72774.24
14901,4901,2,1142632.17
14902,4902,2,692599.42
14903,4903,2,90234.91
14904,4904,2,148170.86
14905,4905,2,174241.27
14906,4906,2,323002.9
14907,4907,2,579346.73
14908,4908,2,755191.56
14909,4909,2,572438.21
14910,4910,2,18991.15
14911,4911,2,615438.86
14912,4912,2,466446.17
14913,4913,2,957999.74
14914,4914,2,220899.6
14915,4915,2,915518.64
14916,4916,2,1133418.87
14917,4917,2,439996.9
14918,4918,2,176347.87
14919,4919,2,208947.02
14920,4920,2,911055.34
14921,4921,2,354094.85
14922,4922,2,1647781.4
14923,4923,2,144867.23
14924,4924,2,1373652.35
14925,4925,2,747404.06
14926,4926,2,936663.17
14927,4927,2,745583.1
14928,4928,2,858580.65
14929,4929,2,330628.09
14930,4930,2,84802.75
14931,4931,2,161672.74
14932,4932,2,196464.58
14933,4933,2,441793.15
14934,4934,2,5551.46
14935,4935,2,154952.98
14936,4936,2,594504.46
14937,4937,2,540854.67
14938,4938,2,50769.6
14939,4939,2,294929.51
14940,4940,2,286016.94
14941,4941,2,440795.41
14942,4942,2,696162.38
14943,4943,2,836963.83
14944,4944,2,220730
14945,4945,2,803964.53
14946,4946,2,672017.64
14947,4947,2,702635.86
14948,4948,2,1346559.38
14949,4949,2,661713.58
14950,4950,2,1330088.83
14951,4951,2,33269.9
14952,4952,2,842281.2
14953,4953,2,1712418.62
14954,4954,2,812808
14955,4955,2,129512.56
14956,4956,2,324152.93
14957,4957,2,225125.33
14958,4958,2,408039.09
14959,4959,2,371565.27
14960,4960,2,16141.92
14961,4961,2,340031.14
14962,4962,2,4565.38
14963,4963,2,97427.23
14964,4964,2,374696.88
14965,4965,2,265252.72
14966,4966,2,212824.2
14967,4967,2,47401.68
14968,4968,2,588090.84
14969,4969,2,29612.28
14970,4970,2,492390.37
14971,4971,2,1007634.01
14972,4972,2,8110.71
14973,4973,2,391278.05
14974,4974,2,345758.52
14975,4975,2,957400.59
14976,4976,2,120780.12
14977,4977,2,1337539.97
14978,4978,2,213094.91
14979,4979,2,466481.2
14980,4980,2,503040.27
14981,4981,2,634668.31
14982,4982,2,1384986.82
14983,4983,2,851606.78
14984,4984,2,1223628.94
14985,4985,2,306073.58
14986,4986,2,74250.58
14987,4987,2,58205.23
14988,4988,2,277778.3
14989,4989,2,926836.42
14990,4990,2,72019.3
14991,4991,2,99806.5
14992,4992,2,274666.98
14993,4993,2,680720.83
14994,4994,2,936448.01
14995,4995,2,120401.57
14996,4996,2,291307.02
14997,4997,2,187142.64
14998,4998,2,378302.17
14999,4999,2,113597.45
15000,5000,2,336278.59
15001,5001,2,971708.89
15002,5002,2,24372.32
15003,5003,2,318232.27
15004,5004,2,148753.32
15005,5005,2,386521.97
15006,5006,2,52594.6
15007,5007,2,6284.2
15008,5008,2,34367.52
15009,5009,2,123058.94
15010,5010,2,285428.93
15011,5011,2,555487.58
15012,5012,2,305890.79
15013,5013,2,745870.92
15014,5014,2,202733.28
15015,5015,2,243761.01
15016,5016,2,1426315.22
15017,5017,2,36429.7
15018,5018,2,1282526.64
15019,5019,2,1372329.07
15020,5020,2,87176.74
15021,5021,2,121953.25
15022,5022,2,15229.73
15023,5023,2,336957.06
15024,5024,2,90312.86
15025,5025,2,771903.65
15026,5026,2,399929.86
15027,5027,2,280478.59
15028,5028,2,29009.43
15029,5029,2,384983.71
15030,5030,2,634354.59
15031,5031,2,731836.43
15032,5032,2,676797.47
15033,5033,2,64534.81
15034,5034,2,122207.39
15035,5035,2,169892.81
15036,5036,2,792748.68
15037,5037,2,266199.35
15038,5038,2,848625.47
15039,5039,2,698914.22
15040,5040,2,1052582.04
15041,5041,2,537903.07
15042,5042,2,761986.66
15043,5043,2,902932.13
15044,5044,2,383928.66
15045,5045,2,505958.18
15046,5046,2,277811.9
15047,5047,2,826755.26
15048,5048,2,366901.75
15049,5049,2,405564.02
15050,5050,2,155011.1
15051,5051,2,244421.14
15052,5052,2,1097892.4
15053,5053,2,532808.76
15054,5054,2,1192401.78
15055,5055,2,211993.8
15056,5056,2,1321037.16
15057,5057,2,255160.8
15058,5058,2,38821.97
15059,5059,2,681421.68
15060,5060,2,1335521.43
15061,5061,2,424616.95
15062,5062,2,1215859.25
15063,5063,2,23054.11
15064,5064,2,194826.24
15065,5065,2,343148.78
15066,5066,2,5551.2
15067,5067,2,176183.14
15068,5068,2,109965.89
15069,5069,2,249154.46
15070,5070,2,867966.45
15071,5071,2,90086.88
15072,5072,2,165860.64
15073,5073,2,101513.28
15074,5074,2,599871.23
15075,5075,2,114180.13
15076,5076,2,799034.72
15077,5077,2,253608.19
15078,5078,2,168568.27
15079,5079,2,146768.14
15080,5080,2,531229.48
15081,5081,2,342667.44
15082,5082,2,274094.41
15083,5083,2,243130.03
15084,5084,2,752601.02
15085,5085,2,67300.13
15086,5086,2,372967.26
15087,5087,2,974094.22
15088,5088,2,205507.47
15089,5089,2,648999.84
15090,5090,2,618313.77
15091,5091,2,603164.51
15092,5092,2,302468.26
15093,5093,2,1029014.67
15094,5094,2,1345586.86
15095,5095,2,857875.28
15096,5096,2,1064041.4
15097,5097,2,114277.39
15098,5098,2,1548851.16
15099,5099,2,886470.74
15100,5100,2,239128.93
15101,5101,2,400882.08
15102,5102,2,347641.54
15103,5103,2,377321.52
15104,5104,2,614081.78
15105,5105,2,179670.72
15106,5106,2,1114972.53
15107,5107,2,421514.59
15108,5108,2,58572.03
15109,5109,2,709705.61
15110,5110,2,38272.55
15111,5111,2,2909.84
15112,5112,2,741007.96
15113,5113,2,139129.34
15114,5114,2,440869.48
15115,5115,2,1083639.74
15116,5116,2,113908.95
15117,5117,2,1111914.89
15118,5118,2,701214.97
15119,5119,2,46508.11
15120,5120,2,589165.27
15121,5121,2,44829.85
15122,5122,2,465164.64
15123,5123,2,55450.51
15124,5124,2,642597.75
15125,5125,2,498940.99
15126,5126,2,1200369.54
15127,5127,2,877895.54
15128,5128,2,603909.73
15129,5129,2,1709715.17
15130,5130,2,677870.9
15131,5131,2,208105.29
15132,5132,2,547836.91
15133,5133,2,1531737.73
15134,5134,2,1145510.38
15135,5135,2,295602.14
15136,5136,2,159207.9
15137,5137,2,352774.77
15138,5138,2,371502.84
15139,5139,2,202951.64
15140,5140,2,916809.18
15141,5141,2,220961.28
15142,5142,2,802834.56
15143,5143,2,841362.72
15144,5144,2,189307.44
15145,5145,2,644610.82
15146,5146,2,261772.3
15147,5147,2,447640.46
15148,5148,2,590033.78
15149,5149,2,355033.32
15150,5150,2,645682.87
15151,5151,2,140053.02
15152,5152,2,78478.96
15153,5153,2,429541.49
15154,5154,2,38987.62
15155,5155,2,301707.94
15156,5156,2,354313.44
15157,5157,2,1031603.47
15158,5158,2,459177.72
15159,5159,2,1687586.57
15160,5160,2,1186392.1
15161,5161,2,66308.2
15162,5162,2,873725.33
15163,5163,2,305349.84
15164,5164,2,1337159.4
15165,5165,2,218277.73
15166,5166,2,51635.64
15167,5167,2,813293.76
15168,5168,2,463291.01
15169,5169,2,728525.86
15170,5170,2,216404.02
15171,5171,2,24256.97
15172,5172,2,136367.66
15173,5173,2,438604.8
15174,5174,2,273851.14
15175,5175,2,153844.66
15176,5176,2,776871.39
15177,5177,2,762547.78
15178,5178,2,571341.08
15179,5179,2,382382.35
15180,5180,2,280531.82
15181,5181,2,469885.02
15182,5182,2,811124.06
15183,5183,2,47660.75
15184,5184,2,852538.18
15185,5185,2,303008.54
15186,5186,2,561287.49
15187,5187,2,369846.91
15188,5188,2,486061.69
15189,5189,2,128287.93
15190,5190,2,58375.38
15191,5191,2,452455.58
15192,5192,2,206016.53
15193,5193,2,741047.29
15194,5194,2,1309743.79
15195,5195,2,132085.3
15196,5196,2,659985.87
15197,5197,2,777531.84
15198,5198,2,373890.24
15199,5199,2,457364.45
15200,5200,2,622354.52
15201,5201,2,773746.21
15202,5202,2,1395143.65
15203,5203,2,1072721.88
15204,5204,2,841521.31
15205,5205,2,955724.14
15206,5206,2,923110.91
15207,5207,2,1065864.1
15208,5208,2,352469.26
15209,5209,2,573560.96
15210,5210,2,938868
15211,5211,2,270579.74
15212,5212,2,206195.52
15213,5213,2,691717.25
15214,5214,2,446003.19
15215,5215,2,728176.9
15216,5216,2,755179.89
15217,5217,2,223490.88
15218,5218,2,433410.91
15219,5219,2,33135.09
15220,5220,2,1361.4
15221,5221,2,827543.23
15222,5222,2,87190.85
15223,5223,2,696658.87
15224,5224,2,216296.78
15225,5225,2,88717.42
15226,5226,2,126402.51
15227,5227,2,502522.79
15228,5228,2,768372.1
15229,5229,2,383140.37
15230,5230,2,114596.21
15231,5231,2,629391.28
15232,5232,2,718244.01
15233,5233,2,264774.96
15234,5234,2,26039.46
15235,5235,2,227833.8
15236,5236,2,34567.08
15237,5237,2,1403385.87
15238,5238,2,487269.22
15239,5239,2,971508.96
15240,5240,2,1602066.47
15241,5241,2,151833.6
15242,5242,2,1361949.26
15243,5243,2,83501.14
15244,5244,2,940156.85
15245,5245,2,1129476.96
15246,5246,2,477699.84
15247,5247,2,323344.51
15248,5248,2,37505.89
15249,5249,2,950085.85
15250,5250,2,188351.83
15251,5251,2,263872.17
15252,5252,2,1117831.56
15253,5253,2,905546.78
15254,5254,2,610966.54
15255,5255,2,131103.5
15256,5256,2,274427.48
15257,5257,2,510377.28
15258,5258,2,224032.99
15259,5259,2,344875.73
15260,5260,2,348039.65
15261,5261,2,921659.79
15262,5262,2,1039693.94
15263,5263,2,352938.21
15264,5264,2,6710.69
15265,5265,2,153019.8
15266,5266,2,1087918.56
15267,5267,2,507971.2
15268,5268,2,1009327.91
15269,5269,2,520002.43
15270,5270,2,797341.25
15271,5271,2,1240724.04
15272,5272,2,543265.75
15273,5273,2,1034757.5
15274,5274,2,250565.53
15275,5275,2,1418619.74
15276,5276,2,409679.14
15277,5277,2,987848.01
15278,5278,2,289670.69
15279,5279,2,1147826.07
15280,5280,2,278038.83
15281,5281,2,238036.03
15282,5282,2,509190.88
15283,5283,2,709968.93
15284,5284,2,262239.17
15285,5285,2,159034.46
15286,5286,2,772317.85
15287,5287,2,942736.55
15288,5288,2,7708.22
15289,5289,2,329397.17
15290,5290,2,410267.81
15291,5291,2,295137.89
15292,5292,2,477457
15293,5293,2,609240.1
15294,5294,2,945349.06
15295,5295,2,29791.07
15296,5296,2,232452.38
15297,5297,2,593434.3
15298,5298,2,309160.4
15299,5299,2,276969.12
15300,5300,2,451618.1
15301,5301,2,906672.1
15302,5302,2,1671788.33
15303,5303,2,1690284.84
15304,5304,2,1156929.98
15305,5305,2,1436698.77
15306,5306,2,533493.04
15307,5307,2,357950.53
15308,5308,2,242787.11
15309,5309,2,207302.63
15310,5310,2,340419.92
15311,5311,2,837498.44
15312,5312,2,66557.47
15313,5313,2,202095.89
15314,5314,2,344167.49
15315,5315,2,834732.75
15316,5316,2,197609.38
15317,5317,2,552166.04
15318,5318,2,103761.02
15319,5319,2,532654.53
15320,5320,2,734796.4
15321,5321,2,273667.14
15322,5322,2,167885.35
15323,5323,2,479279.05
15324,5324,2,513560.95
15325,5325,2,762877.06
15326,5326,2,966349.58
15327,5327,2,1543485.2
15328,5328,2,271977
15329,5329,2,1145741.37
15330,5330,2,233414.27
15331,5331,2,882909.85
15332,5332,2,371486.74
15333,5333,2,247306.35
15334,5334,2,815160.1
15335,5335,2,354200.69
15336,5336,2,1136447.86
15337,5337,2,741313.73
15338,5338,2,218121.94
15339,5339,2,802973.15
15340,5340,2,396973.7
15341,5341,2,40086.95
15342,5342,2,501477.09
15343,5343,2,45822.14
15344,5344,2,151306.56
15345,5345,2,667074.24
15346,5346,2,1067328.12
15347,5347,2,36890.73
15348,5348,2,978227.6
15349,5349,2,288885.12
15350,5350,2,278761.3
15351,5351,2,592824.01
15352,5352,2,790945.02
15353,5353,2,358286.76
15354,5354,2,308706.05
15355,5355,2,295767.13
15356,5356,2,408315
15357,5357,2,1028466.14
15358,5358,2,610802.73
15359,5359,2,680094.49
15360,5360,2,56520.24
15361,5361,2,730524.1
15362,5362,2,500567.18
15363,5363,2,494942.23
15364,5364,2,1085711.96
15365,5365,2,374468.45
15366,5366,2,463148.93
15367,5367,2,258358.2
15368,5368,2,77972.98
15369,5369,2,720522.24
15370,5370,2,774896.03
15371,5371,2,252568.66
15372,5372,2,236516.11
15373,5373,2,1111499.02
15374,5374,2,244939.51
15375,5375,2,55713.98
15376,5376,2,714072.35
15377,5377,2,150186.96
15378,5378,2,910110.28
15379,5379,2,297210.38
15380,5380,2,171008.35
15381,5381,2,179159.27
15382,5382,2,1095187.74
15383,5383,2,1713261.02
15384,5384,2,285185.81
15385,5385,2,1645066.89
15386,5386,2,1066604.83
15387,5387,2,1419998.4
15388,5388,2,844156.51
15389,5389,2,1096615.24
